Input 1,Input 2,Input 3,Input 4,Input 5,Input 6,Input 7,Input 8,Input 9,Input 10,Input 11,Input 12,Input 13,Output 1 (T),Output 2 (Id)
6.73973164,313,16.6,8.9,31,350.087,36.226,7.688,1.898,13.479,38.562,1.717,9.956,12.45983369,0.656846811
20.53672027,345,28.6,19.2,17,313.959,17.656,9.796,2.063,6.108,46.811,1.351,12.533,27.59211944,1.530228086
39.56775581,134,43.5,28.6,32,260.643,37.759,44.991,1.813,8.175,43.887,1.929,13.266,37.96775776,3.612459761
48.1819113,269,40.8,25.2,28,181.153,24.841,15.146,1.421,6.077,51.659,1.436,19.292,73.74520056,4.650898112
26.33411861,209,38.1,23.2,23,263.832,21.506,57.336,2.021,13.214,53.883,1.884,11.193,18.4910543,1.358869012
2.345590495,101,13,6.6,17,418.686,13.708,67.562,1.341,7.893,38.333,1.604,10.836,0.3654965,0.030034388
51.75663218,477,43.1,25.3,34,139.394,38.363,64.217,1.496,3.062,58.875,1.659,13.564,154.0081489,7.861540862
35.74720885,444,54.4,45.3,26,163.124,25.029,0.472,1.284,7.732,34.926,2.064,7.182,68.28514963,3.66005115
25.43275632,220,53.4,46.7,22,333.964,24.837,51.833,1.594,2.021,76.212,2.465,14.015,38.15205995,2.675829636
8.952166342,436,26.5,13.7,32,386.988,32.687,55.841,1.793,13.024,6.132,2.031,16.956,10.31701728,0.577236398
82.50537745,410,58.5,29.3,15,435.957,15.003,0.305,1.922,14.32,72.038,1.426,7.224,67.30911676,4.046927901
7.866434498,138,20.1,13.3,20,251.729,17.828,16.917,2.226,8.321,18.593,2.467,7.983,7.327553334,0.630251675
7.466967121,102,20.4,14.8,29,431.742,23.658,68.496,1.863,10.277,57.804,1.494,6.302,3.319547858,0.283057776
11.94305029,283,26.8,20.5,26,485.336,30.832,32.542,1.651,3.561,40.947,1.683,11.736,19.6365476,1.066389689
82.91508758,355,55.8,33.3,21,395.367,22.493,27.996,2.395,9.725,42.615,2.061,17.281,150.8953196,7.439134447
54.51193281,325,56.8,37.4,22,272.383,26.166,56.349,1.695,6.871,58.447,2.462,18.579,99.02108219,5.966745276
26.72334323,178,40.5,30.7,18,492.214,15.313,44.342,1.207,5.294,67.423,1.916,6.03,22.76281296,1.61614267
24.8898904,307,50.4,40.1,31,194.23,29.622,38.092,2.358,4.405,51.251,1.736,13.731,37.63800779,2.30706674
6.596333094,341,24.8,15.5,25,199.92,23.885,43.404,2.237,6.422,38.549,1.793,15.038,9.845418578,0.593304151
76.48263853,465,56.2,42.5,25,334.55,26.879,16.999,1.588,10.256,37.899,1.434,11.787,163.3032595,7.238317413
88.11840623,242,45.9,25,28,102.608,26.725,25.301,2.375,11.504,53.512,2.273,14.072,161.9758074,11.03693695
92.25647854,94,48.8,27.3,23,375.678,27.045,36.812,1.742,4.641,38.223,1.878,12.613,79.61660549,8.814625553
17.25903923,495,29.9,18.8,28,259.056,25.235,6.954,1.754,3.172,20.578,1.305,9.486,26.55423076,1.266575087
21.70439414,428,43.3,32.3,34,394.08,37.701,8.932,1.628,10.007,79.588,2.305,19.564,39.0435708,1.672387995
20.55720578,277,35.4,24.9,31,147.619,26.143,4.37,1.833,13.071,12.31,2.262,9.483,34.99859081,2.342567201
5.0394346,233,19.4,12.8,23,291.151,23.62,49.05,2.165,10.343,27.811,1.92,11.37,5.13529209,0.351874822
5.408173717,115,25.2,17.3,16,350.726,14.306,66.874,1.859,8.417,5.599,1.218,13.443,0.569343491,0.041879254
19.37928915,269,27.6,21,21,191.988,21.428,54.736,1.588,2.961,42.439,2.108,16.26,37.48553165,2.34996924
19.96312609,320,23,12.9,34,106.488,28.743,56.918,1.212,13.112,71.945,1.49,13.595,57.95753186,2.979772566
10.94950323,166,32.8,24.3,30,179.147,24.791,37.38,1.647,9.161,8.325,2.373,8.032,8.308060771,0.760541761
13.24387995,399,25.5,20.1,30,286.315,24.948,49.793,1.212,9.055,77.484,1.6,17.885,29.74988225,1.459471062
4.814094028,192,24.6,17.1,33,310.974,38.585,19.205,1.737,10.898,65.752,2.288,8.426,5.345219735,0.383146785
38.44105296,265,41.9,32.9,18,315.181,20.526,35.008,2.275,2.549,73.354,1.25,12.023,63.34283686,4.04513252
9.310662706,397,40.2,35,24,472.475,23.734,41.564,1.988,11.798,38.96,1.913,13.953,14.80992627,0.71762555
5.541329509,227,14.2,8.3,25,231.335,20.772,31.235,2.201,9.141,68.736,1.683,6.517,8.227830439,0.553667355
20.69036157,379,42.5,36.8,33,446.453,30.309,35.555,1.637,13.737,31.143,2.187,11.029,37.82237483,1.847517217
13.61261907,185,27.4,17.4,22,166.793,21.471,56.836,1.797,7.376,40.337,2.289,11.689,14.59770502,1.288904348
36.5256581,270,58.1,49.3,31,186.315,34.344,19.226,2.168,10.979,47.476,1.878,14.668,59.63805959,3.681546164
18.77496671,484,47.5,40.2,23,222.799,20.593,17.178,2.133,14.735,46.871,2.078,10.295,44.21078675,2.062977096
6.637304107,406,28.2,22.9,17,172.181,14.596,24.45,2.128,13.035,68.78,1.586,5.422,13.27904085,0.784205048
50.12803442,168,47.9,35.1,32,232.643,31.754,53.968,1.357,3.096,7.42,1.426,6.907,69.58250784,6.03283786
16.53180375,433,23.6,12.5,23,144.773,23.799,53.785,1.705,3.35,49.618,2.499,19.385,42.92580599,2.281849804
4.107344054,153,17.2,10.8,30,233.057,32.526,62.64,1.726,12.045,42.806,1.268,14.674,1.337022242,0.134368206
4.465840418,284,12.1,6.7,30,191.129,29.175,68.038,1.777,11.353,45.055,1.667,19.312,6.761442253,0.427012398
7.190412783,453,15.1,8,24,255.47,24.823,45.173,2.065,14.321,34.276,1.901,14.584,18.00964984,0.829120452
10.0788692,252,30.6,20.1,22,301.076,23.177,40.384,2.316,12.202,30.839,2.414,13.427,10.22561705,0.640938595
2.611902079,479,10.3,5.3,24,462.196,27.794,39.654,1.921,11.593,12.447,2.17,13.575,5.698445981,0.246969323
21.03861518,221,26.8,18.6,23,453.81,23.586,56.931,1.39,7.965,67.263,2.382,15.793,29.15729433,1.866370881
6.893372939,393,16.4,9.5,18,345.411,17.44,20.512,2.454,9.293,44.328,2.442,8.14,12.78285793,0.636747689
74.62870019,352,51.6,27.9,24,494.113,21.5,58.779,1.892,2.177,62.871,2.322,17.56,125.0673569,6.100863268
12.43470245,245,36.5,30.1,29,282.083,25.013,67.413,2.48,14.335,10.88,1.881,12.709,10.04778774,0.666374293
37.08900953,320,57.8,34.9,18,334.837,16.969,67.939,2.396,10.268,16.112,1.747,19.332,17.76870675,1.073193362
13.36679299,94,26.1,13.6,29,336.103,24.338,35.247,1.557,9.621,29.986,2.332,7.692,1.36666516,0.101211397
24.87964765,133,29,19.7,23,368.684,24.553,54.76,1.464,9.421,22.002,2.325,18.349,22.16617907,1.746776862
27.37887944,185,34.2,22.9,21,373.393,21.416,3.176,2.405,2.624,49.782,1.33,7.564,20.89535975,1.588620234
59.63330943,457,54.5,42.9,16,274.353,14.362,2.562,1.666,5.822,29.228,1.803,7.816,116.364686,5.833768542
55.56693639,260,41.7,21.2,29,384.047,32.677,5.377,2.368,3.335,17.353,1.395,9.984,70.21016479,4.289454163
62.30666803,366,59.5,40.7,18,133.181,18.14,11.883,1.388,5.362,62.521,1.714,18.162,110.8818647,7.296709062
5.305746185,375,21.3,15.2,15,156.735,16.971,52.56,1.883,14.619,17.473,1.675,7.22,10.49561869,0.673694025
2.775786131,453,12.1,6.3,31,159.326,31.266,6.579,1.549,14.843,24.957,2.456,6.834,5.25997762,0.272655134
9.822800369,274,27.8,22.7,27,432.913,26.058,34.429,1.996,10.046,74.828,1.379,18.312,14.0827963,0.795805922
34.41565093,106,45.4,34.4,26,355.034,29.197,23.145,2.283,9.833,31.035,1.714,19.764,24.18149311,2.065954422
61.5896753,410,52,27.7,20,272.366,18.122,6.953,2.058,11.164,76.584,2.443,7.032,122.4043627,6.139025453
10.79586193,403,24.4,13.9,24,406.765,23.095,49.291,2.216,14.565,46.721,2.45,5.527,15.21878643,0.787987289
73.49175458,239,51.6,32.6,28,183.402,24.213,16.592,1.399,5.717,63.501,2.064,16.895,107.1978984,7.21217466
8.37857216,470,19.4,10.3,23,229.412,23.811,57.824,1.616,5.965,26.928,2.412,9.108,18.12584776,0.921271189
29.140633,111,30.1,16.6,26,124.521,28.141,13.758,1.917,9.758,49.466,2.248,14.11,30.73276872,3.477476178
25.41227082,180,43.5,23.1,20,453.539,20.757,9.173,2.129,13.275,42.462,2.222,18.615,4.108848851,0.260942469
17.91457544,349,38.4,33.1,28,171.671,27.751,62.359,2.196,8.208,5.061,1.462,8.4,40.24973054,2.379470159
112.5473727,205,50.5,25.3,17,368.083,19.093,27.25,1.338,7.428,69.496,1.259,18.568,174.8216038,12.27551241
68.28843593,321,45.5,29.3,28,496.205,27.373,1.934,1.574,9.675,25.65,2.365,17.231,128.7709878,6.33829216
19.0617638,429,32.4,24.9,30,259.332,35.788,1.536,1.894,9.638,40.66,1.6,16.891,32.3834176,1.506255612
12.19911912,461,31.6,22.4,29,213.087,34.084,13.299,2.026,13.335,51.784,2.187,6.354,20.79776831,1.021827923
33.05336474,152,55.7,49.2,28,202.626,22.709,15.725,2.415,10.666,61.615,1.62,9.744,36.41385112,2.971656289
28.99723446,343,39.2,25.8,20,367.395,20.264,45.847,1.545,10.2,21.831,1.622,14.54,51.02117195,2.730149474
22.55454266,477,26.1,14.1,19,326.123,22.481,54.092,1.503,7.883,61.638,1.661,13.385,52.87120207,2.439836255
8.265901874,100,41.1,34.2,29,484.037,25.654,68.204,1.217,14.512,32.859,2.291,15.094,0.619269216,0.045080672
19.84021305,257,34.3,20,30,398.497,25.491,40.73,2.366,7.753,75.155,1.233,17.365,17.82847242,1.106278005
4.793608522,233,13.7,7,20,268.203,23.035,13.86,2.412,6.779,29.937,2.331,8.13,5.285168525,0.379782017
17.57656458,317,30.8,21.5,27,322.881,24.648,4.97,2.099,3.448,13.129,1.597,17.447,19.08454235,1.010157835
3.113796989,113,10.4,5.4,35,308.071,31.336,43.626,1.782,2.079,5.752,1.538,6.902,2.736881763,0.262842873
3.216224521,303,15.9,8.9,25,424.441,28.296,13.216,1.502,14.135,8.838,1.405,17.004,3.877701392,0.216332655
6.698760627,93,14.7,8.3,21,300.526,21.889,6.155,2.18,11.217,42.27,2.082,8.811,3.703227302,0.351359769
11.38994162,487,49.1,43.7,16,170.391,16.748,21.126,1.772,10.976,54.833,2.331,15.863,27.02897036,1.507191979
10.32469528,253,31,21.4,25,365.721,21.994,59.957,1.783,12.86,42.078,2.077,10.716,2.553219689,0.193522632
18.39598484,476,26.5,16.5,26,217.76,27.038,32.643,1.827,4.072,60.393,1.704,14.694,42.37940327,2.010204808
17.92481819,215,24,13.1,16,414.207,16.798,47.937,2.442,10.977,38.955,2.421,17.18,23.20425575,1.339820685
6.801188159,325,20.6,11.6,23,366.053,20.423,11.236,1.655,9.872,11.026,1.776,9.081,10.7318334,0.57414133
5.623271535,263,18,9.8,26,270.31,21.473,28.28,1.742,2.981,47.106,1.562,8.282,6.241172303,0.392895977
25.72979617,454,41.2,31.8,18,402.856,15.138,60.255,1.482,4.127,20.917,1.78,17.987,48.49233594,2.234848808
51.12158148,139,47.5,29.9,17,261.934,18.879,17.094,1.725,7.429,76.731,1.481,6.795,56.6198584,5.209662392
96.88620301,225,54.9,36.3,24,340.937,26.392,46.94,1.758,11.281,54.765,2.186,9.537,158.1843665,10.24908365
18.2730718,304,54.1,43.5,25,395.005,26.371,27.791,1.979,11.757,68.975,1.628,8.286,24.91476115,1.362549059
103.5132644,145,52.2,29,18,460.294,17.923,35.976,2.164,5.477,68.068,2.306,18.265,107.3152671,8.000017466
9.454061252,305,30.1,18.6,28,111.425,32.387,52.362,2.309,5.772,29.444,1.318,14.221,15.88482543,1.172066067
9.413090239,102,32.8,26.9,19,177.399,22.184,40.008,1.764,12.657,22.3,1.41,16.512,3.574530844,0.391315438
65.9735737,232,58.3,40,22,121.321,17.867,47.469,1.506,7.793,50.631,1.596,14.254,113.1877448,8.802561057
12.05572058,321,37.3,27.8,30,122.468,27.071,38.696,1.948,6.22,72.104,2.33,12.036,20.48161327,1.315943447
19.60462972,126,48.8,41.6,30,497.987,25.231,11.816,1.682,7.216,63.4,2.355,18.548,6.792630526,0.476113063
35.67550958,475,34.1,22.4,34,420.977,30.387,34.07,1.646,4.245,26.08,2.049,18.555,77.63427159,3.168684343
4.086858548,269,10.3,5.2,20,472.031,19.076,13.962,2.087,3.095,8.239,1.409,13.527,4.615112194,0.26269462
4.517054184,102,10.7,5.4,34,340.919,38.225,8.693,1.994,2.666,79.28,1.26,10.389,3.478909735,0.357205036
50.55823005,134,48.1,26.4,22,290.572,18.658,56.07,1.589,4.142,10.19,1.582,8.62,31.53681838,2.828856418
49.85148008,103,36,19.6,22,409.377,23.573,0.309,2.352,11.704,8.587,1.498,19.759,32.10996261,2.61665875
3.984431015,279,10.8,5.6,34,407.891,35.288,60.252,2.411,13.138,26.524,1.658,17.494,5.508664681,0.322205666
4.117586807,98,10.4,5.3,32,264.197,33.519,26.67,2.335,4.986,45.714,1.575,11.762,3.511059751,0.372482457
10.42712281,234,29.8,24.3,34,125.708,31.406,17.493,1.512,13.629,32.596,1.949,14.619,18.54828474,1.332375386
79.34036669,335,51.5,29.2,31,292.085,24.927,10.462,1.938,13.94,45.168,1.641,10.352,150.2035527,7.831410162
3.892246236,93,15.2,9.1,21,165.595,24.16,20.019,2.327,9.16,71,2.32,9.19,3.016817899,0.356104705
23.07692308,148,38.4,26.2,19,144.465,22.669,69.31,1.576,14.957,46.144,2.004,19.777,10.58478849,1.034114266
8.593669978,270,28.2,23.2,25,202.186,22.395,23.663,2.111,3.327,31.84,1.698,11.173,9.462114287,0.626928648
18.02724572,405,23.6,12.4,29,279.592,31.615,62.669,1.519,9.088,23.23,1.321,13.33,40.67843376,2.111014925
23.40469118,117,44.2,32,19,416.592,20.058,47.984,1.654,2.806,76.213,2.352,14.513,10.74940751,1.065631079
9.361876472,408,18.2,9.6,18,170.363,18.145,13.911,2.246,3.158,48.236,1.699,15.071,19.42940206,1.224754795
11.16460104,228,34.8,26.5,28,194.936,23.357,31.211,1.753,3.38,13.904,1.732,14.21,13.30566865,0.951900516
22.2165318,481,46.5,27.1,31,200.866,27.424,45.228,2.426,10.018,12.28,1.872,15.656,38.94002333,1.967308872
10.31445252,484,34.4,24,23,218.719,23.009,43.587,2.355,13.68,61.257,2.28,14.782,20.7558852,1.012516387
60.53467172,306,52.8,41.4,30,347.902,30.011,63.983,2.352,3.26,58.698,1.485,13.401,127.6405676,6.779400793
4.967735327,481,14.1,8.5,31,379.841,35.959,19.951,2.484,11.856,8.28,1.453,10.409,9.317421919,0.390224314
23.03595206,259,25,14.5,26,482.986,29.906,55.757,1.839,11.572,58.357,1.887,17.539,36.75548693,2.120509943
18.57011165,153,27.2,18.6,28,328.168,23.359,36.702,2.171,11.095,52.525,2.36,11.744,16.70856865,1.213906976
3.902488989,152,18.9,12.5,27,322.356,26.721,61.353,1.441,11.727,57.707,2.248,19.614,0.361922818,0.036782443
5.531086756,439,12.9,6.5,17,249.819,14.149,2.457,1.25,13.75,46.895,1.926,14.931,13.24926964,0.654957883
9.003380109,158,16.7,11.4,21,381.799,20.699,9.294,2.088,7.655,38.042,1.539,6.462,10.36877108,0.794946332
5.735941821,148,16.2,9.3,33,476.723,34.849,30.062,1.883,10.005,34.424,1.859,13.302,3.941471142,0.305484257
22.69794121,322,32.7,25.6,15,364.572,15.482,5.797,1.889,5.614,36.773,2.041,11.884,31.59480411,1.773354755
96.26139506,349,48.2,25.8,24,216.428,26.856,18.727,2.219,4.394,54.985,2.258,14.971,199.2009472,10.43971119
33.86254225,231,53.8,43.9,25,172.602,20.501,39.753,1.355,5.656,6.254,1.837,13.494,48.86067228,3.678674753
14.45252484,258,31.6,21.7,33,412.786,34.811,22.231,1.491,6.849,20.956,2.363,14.032,22.35250455,1.321579193
4.742394756,410,12.3,6.8,30,174.885,34.244,13.679,2.415,3.112,71.579,1.607,19.82,11.98767366,0.594511055
3.175253508,159,10.4,5.4,33,155.633,32.713,20.226,1.936,3.379,33.239,2.233,10.346,3.401744732,0.327927127
3.257195534,274,14.5,8.3,26,342.981,25.374,62.007,2.483,6.989,50.996,2.043,5.458,3.292688338,0.232080624
20.75181809,291,57,49.5,16,488.728,15.971,53.672,1.975,2.647,9.285,1.895,19.726,24.68374183,1.378025729
61.67161733,171,53.7,27.4,26,127.141,27.742,22.824,1.753,8.653,59.854,1.482,8.259,77.75344564,7.158937606
10.17105398,132,24.8,17.1,29,380.23,23.823,16.223,1.328,4.84,20.997,1.97,11.968,6.857239044,0.521107877
67.7250845,146,56.7,45.9,21,336.587,22.417,15.054,1.9,5.98,33.09,1.273,9.546,73.30887424,6.266651886
11.69722421,267,28.6,18,22,232.887,18.577,26.789,2.412,10.296,24.642,2.268,6.754,17.30042713,1.087873298
28.68995186,299,28.8,17.1,35,110.103,32.873,28.222,2.185,5.904,40.209,2.418,17.876,60.07891916,3.474198467
55.95616102,357,42.1,21.3,22,424.049,22.654,12.857,1.762,4.447,21.254,1.514,10.382,69.16168697,3.513288082
74.89501178,376,49.6,29.6,28,244.52,22.752,52.918,1.392,12.873,66.397,1.555,13.309,140.2501601,7.521554437
48.85793301,140,43,27.6,25,337.097,25.237,51.396,1.479,5.787,28.915,1.583,7.41,47.40472096,4.018482964
44.16675202,229,46.7,30.4,27,456.59,28.84,66.675,2.375,5.112,24.134,2.1,12.613,47.89250664,3.504653765
28.90504968,415,37.1,20.8,23,178.125,22.967,23.966,1.304,6.324,65.02,1.616,10.527,52.40098243,2.911818919
15.67141248,114,25.3,16.9,28,380.128,26.859,18.263,2.124,10.565,5.671,1.545,17.742,10.18440642,0.798341807
10.5602786,262,43.6,35.5,24,102.507,23.362,66.629,1.391,10.103,37.275,2.183,13.716,5.543262147,0.584937209
16.90054287,193,28.6,21.2,17,343.648,17.542,66.393,2.386,9.062,20.218,2.029,8.107,21.20713071,1.462176611
11.10314453,251,22.6,11.8,24,299.663,22.687,60.911,1.742,3.687,46.564,1.481,14.129,13.28169449,0.956050612
44.4125781,210,57,44.7,34,202.232,29.366,54.238,1.754,11.096,36.741,1.995,11.776,45.19812201,3.290279969
4.383898392,274,19.1,12.1,23,170.55,21.36,54.387,1.457,5.816,7.251,1.368,11.066,6.36607477,0.466392
3.963945509,457,18.6,9.7,27,382.601,24.377,22.01,1.556,3.991,5.792,2.46,17.235,4.882815894,0.212951428
25.36105705,290,59.2,51.6,31,189.04,35.504,14.313,1.253,6.825,40.122,1.704,12.17,38.21719442,2.332708054
4.834579535,443,11.5,5.9,22,315.256,20.149,20.524,1.509,8.793,50.372,1.914,7.792,10.20258984,0.476374824
58.19932398,116,51.2,36.3,20,306.526,23.415,44.635,2,12.188,10.881,1.241,13.265,42.74588575,3.701876348
60.05326232,91,56.8,40.9,22,413.834,23.581,26.693,2.313,8.461,12.507,2.249,5.178,34.3272483,3.170513127
78.13172181,439,49.6,29.3,34,242.501,40.647,23.653,1.553,14.715,53.694,1.623,17.935,194.5404849,8.696494244
15.7533545,107,26.9,14.5,27,178.092,24.979,0.959,1.437,3.958,28.279,1.433,16.314,10.34001825,1.088870346
8.921438083,246,55.5,50.4,22,277.715,17.763,12.325,1.687,5.773,5.841,1.872,7.674,9.436125518,0.602327421
9.464304005,143,18.8,13.6,30,147.774,34.898,43.695,1.421,2.986,77.203,2.103,9.541,15.30732035,1.326696823
24.07047014,284,56.2,50.4,19,220.642,22.319,18.751,1.267,12.399,6.078,2.185,9.573,44.43012242,2.927231375
7.08798525,333,21.4,11.3,34,446.363,31.275,43.703,2.323,8.104,67.604,1.736,10.328,8.617385699,0.478440094
4.988220834,403,14.6,7.8,29,400.108,33.366,44.991,1.973,12.955,42.594,1.982,11.801,10.43728666,0.495622968
36.46420158,417,44.2,34.1,30,111.396,24.854,41.801,1.625,6.184,31.479,1.881,8.414,80.98597037,4.340618949
3.697633924,181,13.5,7.7,24,397.856,20.251,62.491,2.394,4.748,33.496,1.335,15.767,2.258792993,0.167440301
37.71381747,375,31.3,17.7,34,362.728,35.931,48.32,1.51,2.312,22.21,2.173,11.763,94.84650098,4.606758234
24.60309331,120,36.6,27.7,17,399.075,17.604,21.622,1.787,6.886,19.974,2.483,9.497,19.50925394,1.684906707
56.44781317,161,38.3,21.6,18,463.191,20.419,54.959,1.517,3.919,62.277,1.727,5.269,70.74681082,6.13699156
22.29847383,408,30.7,16.7,27,383.323,26.916,37.88,2.236,5.405,73.467,2.361,6.439,37.85805843,1.823806748
4.179043327,250,17.1,8.6,31,376.962,32.836,41.406,1.366,13.98,13.576,1.506,10.234,2.010434503,0.14798325
35.8906074,247,44.4,29.2,26,183.808,30.281,25.704,2.48,13.132,57.435,2.464,16.292,58.02883949,3.853508487
70.67499744,200,51.1,31.8,34,338.828,31.916,44.398,1.917,14.413,75.719,1.324,11.39,72.16112271,4.855705108
28.47485404,278,40,29.5,31,495.562,27.346,33.566,1.413,8.144,18.045,1.389,13.556,40.29581447,2.288231023
6.862644679,299,15.8,10.4,34,164.483,39.565,49.764,1.623,4.102,9.48,1.287,17.187,17.37073518,0.934955471
26.2931476,107,28.6,15.5,30,109.802,32.628,57.386,1.587,5.471,48.29,1.542,5.032,23.20184907,2.492238717
93.63925023,207,56.5,40.8,25,390.322,29.831,40.495,1.459,12.382,78.093,2.494,14.477,149.8241263,9.764744279
27.19450988,431,55.6,49.7,34,263.697,29.636,22.955,2.338,3.965,54.944,2.026,13.686,48.3881202,2.204902738
94.69425382,373,51.8,31,23,151.297,25.658,63.382,1.625,8.238,24.568,1.724,13.396,239.0281992,13.25347033
38.05182833,321,37.2,21.7,17,292.546,14.565,68.331,2.43,6.717,5.505,2.064,10.554,66.83057631,3.798760769
41.79043327,391,50.7,36.2,26,421.537,25.866,20.027,2.413,4.865,55.513,1.963,13.104,54.00261439,2.511736037
2.704086859,418,11.1,5.7,33,176.802,26.936,28.033,1.89,14.743,75.215,1.225,15.079,6.01339733,0.294463146
60.39127317,365,47.7,32.7,29,477.038,24.348,0.508,1.864,2.911,8.451,1.958,5.161,85.0572829,4.157414745
61.24142169,269,53.1,41.9,25,315.712,29.686,24.422,2.386,10.354,43.448,2.062,7.457,100.2360105,6.115982424
45.92850558,426,42.8,25.7,34,247.083,29.735,50.838,2.276,13.817,68.938,2.116,9.255,92.49234919,4.601225185
58.08665369,256,53.3,36.2,21,348.035,18.169,69.113,1.27,6.825,65.318,1.329,10.916,72.31254764,4.568804225
45.32418314,397,32.3,17,35,304.961,32.118,6.959,1.346,11.477,56.847,1.871,9.067,102.9491105,4.942721888
23.89634334,301,24.6,14.6,28,293.023,29.647,69.609,2.333,9.146,70.274,2.168,18.865,56.63800817,2.766495289
10.34518078,380,25.2,18.6,25,360.163,26.475,9.769,2.446,12.663,61.625,1.875,15.856,19.29930871,0.907787
16.91078562,240,29.9,18.4,19,380.832,15.373,25.991,1.949,12.577,54.385,1.221,5.211,11.17385773,0.727378127
32.84850968,100,52.9,44.8,20,147.067,22.309,31.801,2.057,11.535,79.906,1.646,13.906,30.12642183,3.396764098
59.25432756,344,59.7,45,17,279.144,18.698,69.673,2.458,12.528,18.491,2.263,15.106,111.3552959,6.052385997
10.5397931,425,21.9,16.5,26,494.538,30.073,6.033,1.833,7.427,28.794,2.365,19.941,17.61152143,0.768367364
27.19450988,170,50.1,29.7,18,442.856,19.106,29.028,1.369,7.894,37.159,1.594,18.375,3.441301312,0.224950493
32.11103145,102,41.9,23.5,29,420.861,31.931,48.78,2.242,4.19,16.302,1.746,5.126,17.68941087,1.955204982
22.14483253,448,31.6,20.8,31,439.437,28.319,0.714,1.942,12.049,61.557,1.671,13.167,45.85906633,1.935513082
9.597459797,160,15.6,8.3,21,437.039,23.474,32.422,1.97,8.826,55.704,1.704,17.704,10.99913687,0.802365132
13.3872785,329,24.9,14.1,27,153.675,22.424,52.989,1.813,9.709,57.355,1.384,16.054,26.29808961,1.560468409
34.1595821,164,45,26.5,22,333.299,25.191,63.132,2.284,6.796,29.306,1.982,6.43,19.8819628,1.877903099
42.54839701,261,45.6,31.7,31,301.5,24.831,46.266,1.994,14.591,74.432,2.306,13.439,51.94431144,3.124506408
39.80333914,370,39,21.6,27,316.059,23.029,43.474,2.314,8.366,56.086,2.183,8.679,69.41680897,3.597411526
93.85434805,207,54.6,28.2,16,310.475,13.052,46.992,2.027,12.402,37.358,1.505,13.714,71.2534055,5.15924553
21.23322749,460,53.7,43.3,22,432.445,21.199,8.419,1.506,14.782,37.943,2.248,5.108,17.79594313,0.99865971
34.23128137,475,36.9,20.9,32,106.891,31.309,21.336,1.977,8.031,45.892,2.196,15.335,78.55238773,3.75028769
14.1759705,155,30.5,24,31,403.631,31.329,16.616,1.951,6.247,40.299,1.545,16.591,14.79239427,1.068210197
5.029191847,235,11,5.5,26,131.903,28.619,42.342,2.448,8.469,28.192,2.119,19.404,9.437350747,0.633831872
