Input 1,Input 2,Input 3,Input 4,Input 5,Input 6,Input 7,Input 8,Input 9,Input 10,Input 11,Input 12,Input 13,Output 1,Output 2,Output 3,Output 4
58.04568268,295,37.4,19.6,17,186.938,16.809,14.27,1.362,6.261,74.721,2.338,13.62,94.40948062,6.062193281,11.23618503,0.629213126
12.45518795,179,30.5,20.1,34,127.272,35.234,34.557,2.216,2.623,52.831,1.904,7.538,16.9571659,1.541859731,1.613960418,0.124446875
30.73850251,176,37.9,27.7,16,393.404,17.428,30.725,1.235,11.089,42.723,2.131,18.887,23.47840872,1.838412482,3.523390526,0.213613319
28.31096999,454,56.2,51.1,23,155.493,26.009,4.415,2.453,13.184,25.592,1.366,14.388,61.9599427,3.030838084,9.86359423,0.373899463
42.07723036,411,31.2,15.9,34,339.339,37.875,53.016,1.709,3.389,32.794,1.299,5.063,120.83044,6.019195079,18.85956601,0.421781539
15.50752842,438,58.8,51.6,32,213.723,27.84,58.819,1.877,2.666,24.42,1.626,18.945,26.53928696,1.40335256,6.155698777,0.1772519
4.680938236,374,13.2,8,17,434.965,14.797,17.671,1.271,6.446,39.213,1.723,16.481,9.297626036,0.456776951,0.56848525,0.043897552
9.966198914,164,20.6,13.4,26,358.813,31.156,44.453,1.244,14.678,21.662,1.928,10.543,7.851370387,0.629800572,0.861775014,0.072752204
4.097101301,371,13.9,7.4,28,484.871,29.178,11.489,1.735,10.275,69.509,2.349,5.282,7.622140688,0.365130225,0.384394555,0.026284476
58.7421899,278,55.7,33.7,31,138.499,31.257,58.643,2.313,14.167,15.902,1.233,6.065,93.71264284,6.669361919,20.61964235,1.189027741
3.421079586,332,14.9,8.6,26,466.857,27.385,48.231,1.894,12.256,79.892,1.463,14.479,3.958363993,0.226691132,0.797864009,0.041022724
10.75489091,494,24.3,13.7,21,393.566,17.909,45.905,1.519,3.44,26.717,2.18,13.229,18.03505197,0.786627374,0.981559629,0.061463856
26.56970194,118,29.2,17.1,22,338.536,19.303,48.505,1.599,6.805,61.263,2.444,12.028,19.78303182,1.618857501,3.183590028,0.174660268
10.58076411,159,19.5,12.4,30,406.539,29.477,43.08,1.8,2.108,23.358,1.225,16.478,11.31159142,0.867657427,0.8001254,0.063434523
61.63064632,283,57.4,46.6,23,104.689,26.951,41.334,2.5,7.969,64.42,2.215,15.113,135.3733445,8.296867078,17.16163308,0.56714909
7.886920004,461,22.6,16,24,167.067,24.505,2.972,1.339,10.365,39.02,2.049,10.658,15.0837679,0.806679464,1.816166737,0.104191738
6.094438185,173,22.7,12.1,19,334.228,20.759,15.304,2.023,5.317,13.08,2.185,18.056,3.619978238,0.266035256,0.831677097,0.067924023
20.12701014,408,42.5,25.9,16,262.933,13.843,11.312,2.282,8.471,5.05,2.038,19.294,33.13540144,1.693859642,4.066792164,0.261537099
57.22626242,412,40.1,25.1,30,226.724,35.545,39.342,1.278,14.924,34.227,1.459,16.505,161.4187619,7.777260554,17.63071511,0.548556925
11.70746697,118,21.8,15.8,24,368.384,21.345,48.133,1.74,4.211,58.215,1.977,7.069,9.910834795,0.880733975,0.917831168,0.081872087
3.769333197,248,10.4,5.2,18,400.42,17.826,42.065,1.721,4.593,72.12,1.432,7.384,5.107892564,0.333710003,0.322267883,0.027952886
36.26958927,355,38.5,27.4,21,196.846,20.069,39.949,1.257,7.551,16.271,2.141,10.665,73.46031735,4.287214499,5.775674312,0.361746655
4.066373041,259,11.8,6,25,463.934,29.047,8.093,1.929,4.838,68.865,1.694,16.091,5.024397357,0.286330523,0.327256094,0.021461771
8.388814913,317,17.8,9.7,29,364.875,32.462,0.876,2.293,11.921,27.332,2.012,5.394,13.15696132,0.71270466,1.054152334,0.080445634
13.62286183,101,27.8,21.6,27,105.905,27.642,4.649,1.564,8.707,32.073,1.346,17.019,12.76120605,1.601077818,1.16196623,0.157524903
4.558025197,338,10.4,5.3,22,101.847,23.348,62.409,2.453,6.965,37.464,1.249,8.808,11.58610666,0.709467021,1.481052763,0.045559861
29.88835399,228,33.8,20,16,487.892,17.256,33.62,2.423,3.43,55.235,2.201,18.291,31.15871846,1.969154758,2.71847776,0.200323702
28.06514391,373,48.6,36.9,34,387.272,39.169,38.897,1.517,7.157,21.255,2.352,5.322,55.86365986,2.926869131,3.811834848,0.145857904
76.48263853,152,57.5,39.8,28,407.88,28.895,27.779,1.72,9.17,77.343,1.832,13.884,74.49979321,5.537609831,8.222206397,0.630296154
40.09013623,456,37,24.6,24,219.66,27.573,66.347,2.214,9.025,8.11,1.473,13.222,100.6769576,4.916368978,11.70566647,0.354132465
28.07538666,363,57,45.9,25,329.123,21.687,17.381,2.021,2.756,78.712,1.422,10.601,27.61536442,1.37188343,1.571099736,0.117480108
19.65584349,279,27.5,20.1,33,494.255,30.285,57.406,1.296,14.114,36.418,1.672,10.231,24.34975773,1.450994276,1.91964774,0.104393875
46.2972447,146,57.2,47.9,24,415.038,24.415,20.824,1.257,9.221,73.595,2.425,10.558,43.67688239,3.294418116,5.890075613,0.436836148
16.05039435,174,25.4,15.4,16,118.475,13.271,55.508,1.492,3.116,21.309,2.116,17.722,20.8839518,2.085275554,1.719732376,0.200308767
8.778039537,152,20.8,11.9,30,168.175,33.866,30.052,1.757,11.282,27.565,1.465,13.376,10.24968164,0.950268451,1.252961516,0.093745829
48.95011779,317,36.7,22.1,21,136.59,23.076,51.764,1.603,13.286,70.737,2.252,17.814,119.6468267,6.883774957,14.55260953,0.5609348
54.66557411,260,56.3,47.2,21,302.945,22.301,7.691,1.8,11.331,6.803,2.453,15.106,97.02231725,6.014255002,10.28835628,0.798355637
61.79453037,101,41.7,25.8,33,445.809,30.784,7.176,1.85,7.001,36.265,1.592,19.56,38.10908983,3.042003363,5.656674307,0.511952394
53.84615385,284,58.4,49.2,28,401.572,28.913,4.363,2.438,14.298,78.454,1.614,11.021,88.57369057,4.759587428,5.557107881,0.420553759
4.291713613,453,20.2,13.3,34,445.597,37.929,63.532,2.191,11.833,72.138,1.384,9.527,5.352674,0.304847283,1.012518072,0.054770239
19.32807539,199,27.5,18.3,28,452.974,24.056,68.616,1.246,2.385,70.71,1.892,10.15,20.27168111,1.459399111,1.443855859,0.125531943
7.866434498,381,22.3,14.6,26,198.506,30.143,19.009,1.971,2.802,60.843,1.807,5.679,17.42872873,1.161604769,2.713596921,0.231707404
16.5420465,390,47.5,41.1,34,263.367,29.965,25.488,1.462,8.478,31.189,1.465,16.499,32.57029907,1.612650178,1.471018564,0.140016848
84.94315272,254,54.4,38.6,18,300.709,16.399,24.324,1.308,8.372,6.936,2.244,18.332,156.9204836,9.64850562,28.835407,1.193127303
43.26538974,378,40.2,26.5,29,463.251,27.864,49.337,2.102,13.628,35.463,2.132,17.672,79.3185966,3.742844177,9.125492062,0.309483593
17.68923487,500,45.8,32.8,18,138.111,15.343,11.639,1.459,3.068,69.702,1.844,13.926,43.16251741,3.033002657,2.971436986,0.318132103
19.24613336,429,31.2,22,31,104.326,30.875,21.359,1.965,14.548,58.038,1.458,14.802,43.4598672,2.181956021,4.842453639,0.180905131
28.1778142,466,34.4,21.7,20,178.192,22.535,56.737,2.339,4.327,32.158,2.479,6.561,73.24733954,4.428875722,3.993394519,0.339536168
29.20208952,289,32.8,23.3,20,346.853,16.677,18.629,2.068,4.083,52.121,1.423,17.352,39.32889657,2.209610431,1.784974879,0.131198974
9.361876472,447,16,8.1,21,325.131,19.991,1.424,1.981,9.278,68.239,2.076,15.289,17.66075174,0.805402936,1.498913552,0.067794059
66.70080918,133,47.6,29.6,27,442.545,31.01,64.179,1.9,14.605,23.51,1.59,16.782,47.78303574,3.952007164,5.734677205,0.460822636
21.64293762,221,32.1,25.5,24,332.193,22.638,35.771,2.167,2.921,44.993,2.17,13.532,28.34214281,1.905498475,1.332561088,0.11124396
45.53928096,212,39.9,22.7,18,350.568,15.996,54.67,1.821,9.366,24.402,2.408,7.29,63.30689488,3.702008317,16.39686156,0.70284543
34.51807846,221,53.2,45.1,31,282.782,26.813,69.604,1.497,5.058,48.42,2.426,11.214,40.40730894,2.835323139,6.050506501,0.347647703
18.4267131,429,23.6,15.4,30,196.722,34.644,65.184,2.261,5.418,27.746,1.49,12.471,54.52964592,2.690421001,7.64478244,0.166982973
13.24387995,326,29.4,23,22,380.474,23.795,43.287,1.762,3.458,16.779,1.332,5.915,21.36468714,1.259802108,1.635801871,0.055707205
73.60442487,166,59.9,30,33,490.881,31.998,46.125,1.796,2.96,57.613,2.06,7.108,56.75678852,4.459294728,15.16656611,0.978571628
46.74792584,360,53.1,37.5,18,221.724,18.921,38.473,1.884,2.654,73.738,2.136,13.295,82.14064761,5.023707986,9.309603865,0.563086296
8.40930042,259,16.1,9.5,26,312.836,29.753,37.344,1.852,8.663,62.79,2.389,18.989,15.07115263,0.907965795,1.234718717,0.057889497
38.05182833,136,48.3,40.6,21,124.799,17.973,42.427,1.225,6.618,12.769,1.873,19.789,48.35828022,5.056191715,5.018685937,0.519789069
50.55823005,245,48.4,34.3,21,264.653,20.441,52.908,1.942,14.868,34.338,1.255,18.568,65.01897852,4.017816481,14.48952667,0.504333236
9.126293148,485,15.7,8.6,35,443.8,40.318,63.324,2.042,7.286,36.111,1.632,10.28,24.49963139,1.043449729,2.317309058,0.071956687
44.69937519,322,53,42.7,30,157.05,25.012,1.954,2.459,4.14,17.321,2.435,11.812,61.29640628,3.612700796,6.973622746,0.250101089
34.14933934,113,43.9,35.6,23,180.326,18.856,50.176,1.651,8.634,7.036,1.527,11.482,31.42273228,2.899235782,6.099755501,0.525311008
32.83826693,377,47.2,40.1,26,460.665,29.74,68.066,1.331,3.301,40.692,2.344,17.333,82.79800773,3.685301368,10.20132852,0.220102559
14.99539076,210,18.4,9.3,20,362.852,21.106,45.99,2.219,4.779,25.768,2.138,11.264,21.19628913,1.50437629,1.230653874,0.105240395
64.09914985,327,55.4,28.2,25,364.097,22.873,58.037,1.981,5.931,64.724,1.634,13.354,94.95581671,5.454507452,11.39898991,0.629793137
48.45846564,322,51.2,29.6,23,276.129,27.092,19.987,1.617,2.528,21.85,1.71,5.78,80.84803664,5.812500155,14.10773631,1.215154323
17.05418416,476,46.6,41.4,20,227.64,19.335,43.39,2.223,10.022,77.775,1.886,14.999,37.26701663,1.756306305,2.497253815,0.151208196
14.1759705,100,32.2,25.5,27,169.477,32.305,33.324,1.297,5.393,37.443,1.241,7.633,13.82343355,1.785198318,1.001006796,0.1704639
27.06135409,107,27.7,17.2,25,494.058,21.567,36.99,1.794,14.224,30.648,1.343,18.356,17.04168737,1.493527012,2.580018182,0.225151047
12.43470245,321,46,40.7,23,446.954,23.414,12.054,1.412,4.166,64.721,1.792,6.876,13.57454118,0.744125645,0.930955436,0.063436868
2.96015569,450,17.2,11.8,31,310.314,35.154,37.142,1.962,8.464,70.592,2.328,6.943,5.235515933,0.25425503,0.365709992,0.022475381
23.48663321,253,46.7,39.2,34,211.116,31.81,41.915,1.815,3.375,21.623,2.41,15.818,38.37717535,2.531536082,3.575973554,0.243275453
7.989347537,344,16.8,9.8,30,308.238,34.783,4.57,1.437,5.784,24.258,1.33,19.021,12.34617782,0.631704346,0.635927079,0.035577355
33.07385025,362,59.8,50.5,25,409.344,25.348,49.736,2.411,13.895,74.875,1.967,18.149,53.67436713,2.683251861,5.247561024,0.255708469
6.483662809,318,15.1,8.5,33,149.987,31.001,67.066,2.315,14.004,24.461,1.907,9.976,11.54988316,0.711097714,2.442334422,0.100704922
22.2165318,213,31.4,22.4,17,149.835,16.779,60.106,2.411,5.715,56.901,1.627,10.214,32.43228309,2.703980984,2.720048206,0.248805729
12.99805388,282,24.2,15.7,25,125.61,23.893,61.8,2.187,6.096,17.056,1.239,16.772,24.33883806,1.684758422,2.592710775,0.129118692
21.57123835,188,30.8,19.6,25,239.453,27.437,48.863,2.384,4.262,50.781,1.492,17.309,26.81067316,2.289057847,2.462588121,0.205492833
7.047014237,455,14.7,9.4,15,485.249,15.268,0.167,1.836,3.644,74.733,1.216,6.159,12.45949957,0.591736241,1.54904886,0.080802965
14.37058281,269,38.4,24,21,350.376,24.551,31.746,1.884,8.545,56.827,1.264,5.27,19.17670009,1.214542312,1.541108911,0.117609392
2.017822391,289,10.4,5.3,26,422.7,29.461,19.135,1.811,4.222,41.609,1.782,16.801,2.667547708,0.149654978,0.109030665,0.008828933
88.41544607,259,52.9,27.6,21,412.138,20.213,25.906,1.778,13.341,67.31,2.499,13.728,114.8173889,6.436395258,23.52339938,0.785161225
23.05643757,300,52,40,35,119.15,41.662,67.836,1.858,3.785,61.784,1.415,7.796,24.18897092,1.939320641,5.095387712,0.305928206
95.1142067,242,59.9,39.4,17,348.471,17.897,52.971,1.757,2.238,16.274,2.132,9.763,131.7396662,9.371450603,7.199260035,0.576705574
4.506811431,353,10.7,5.4,30,466.231,30.375,13.956,1.54,13.158,47.158,2.045,12.823,9.188775927,0.440436543,0.799124514,0.036792582
15.7533545,259,52.7,45.7,22,273.636,25.798,15.183,1.609,8.939,60.476,1.76,16.268,22.87224386,1.443494411,2.44797714,0.152392888
7.292840315,369,14.5,9.2,19,428.464,19.133,26.11,1.313,6.368,50.811,1.538,7.735,14.0847016,0.717360064,1.199177078,0.066225389
28.25975622,254,55.8,49,34,452.459,32.37,13.102,2.183,3.503,26.551,2.008,16.266,32.45201138,1.806804606,0.956287559,0.104949578
15.08757554,396,21.6,11.1,21,201.326,25.009,43.126,2.162,3.593,19.543,1.901,18.636,37.33521828,2.067839954,4.282165276,0.217815597
37.56017618,269,50.6,36.1,28,209.303,28.177,14.655,2.234,6.185,76.064,1.458,9.821,42.78204043,2.733652639,2.831115251,0.248013832
32.18273072,112,55.4,48.3,25,373.572,20.775,10.457,2.312,10.184,33.321,1.203,12.24,17.63397689,1.37526676,3.924722192,0.338358235
24.60309331,94,48.7,32.1,21,200.935,20.331,13.208,2.007,10.852,6.046,1.566,13.802,1.969518647,0.152292179,1.833036048,0.221174906
6.063709925,460,23.3,15.9,34,107.362,33.956,68.431,2.43,13.169,12.989,1.894,11.587,10.50585904,0.677472105,3.151005049,0.154431894
21.7351224,297,56.6,49.2,29,262.322,28.72,44.218,1.648,2.803,33.468,2.132,16.922,34.97127414,2.13748015,2.444435853,0.167950128
21.62245212,320,58.6,50.6,23,292.033,18.895,9.647,1.924,7.876,37.485,1.615,14.429,33.45600718,1.799039275,2.88594182,0.178538164
17.310253,468,37.2,19.3,20,118.302,21.939,4.379,1.833,11.868,60.503,1.513,5.1,41.96634784,2.890819512,3.334523815,0.451217792
12.68052853,354,22.4,11.9,23,207.713,20.803,63.363,1.914,6.679,70.097,1.911,10.217,24.20976832,1.419173637,2.903241499,0.13873832
53.88712486,161,44.6,29.3,17,403.251,18.767,49.635,2.139,14.921,51.897,1.932,15.436,20.88894328,1.995758069,17.01972862,0.838575185
18.70326744,381,47.9,41.7,18,308.232,18.468,35.727,2.149,2.133,66.224,1.38,19.511,30.21697194,1.680673504,3.016610597,0.18702305
16.2142784,364,22.6,15.4,32,282.692,28.818,29.5,1.31,3.357,43.812,1.924,15.324,32.28169103,1.593680345,2.541628435,0.078159318
11.87135102,477,22.3,12,28,145.792,22.638,10.914,2.126,11.746,43.372,1.552,16.961,24.15247658,1.170166564,1.912406361,0.122809685
5.367202704,411,11.2,6,29,141.612,25.404,69.874,1.575,3.72,71.127,2.449,11.027,14.43260919,0.730742725,2.457005502,0.044756179
51.53129161,252,34.2,17.2,21,150.585,17.752,45.18,2.185,7.716,34.045,2.109,8.028,86.57819457,6.044391298,9.83309404,0.598396482
13.59213357,174,20.9,12.4,34,102.829,29.41,62.05,1.313,8.738,16.115,1.447,17.199,16.02121899,1.37519707,3.046310468,0.241616566
55.48499437,399,57.3,43.1,19,488.9,22.727,34.934,2.068,12.74,33.077,1.752,8.735,116.8891935,5.472029461,10.54208999,0.475766343
38.15425586,437,42.2,23.4,18,389.921,14.443,13.866,1.853,8.008,14.682,1.56,9.979,75.49680544,3.478677285,4.143484422,0.294013262
17.22831097,427,32.5,27,23,106.187,26.551,55.031,2.455,9.135,78.965,1.884,5.732,49.42451551,2.556670858,4.564556978,0.168686424
49.50322647,398,40.7,27,18,318.801,17.14,5.189,1.537,5.411,8.981,1.837,8.122,80.62143969,4.205136383,9.002079745,0.504590788
12.20936188,315,17.5,10.2,20,290.68,19.439,55.499,2.08,13.559,51.859,2.071,14.868,25.39863993,1.326198156,6.132354242,0.221803005
12.45518795,165,33.4,22.8,20,249.82,18.773,46.577,1.753,3.769,65.108,1.626,6.473,10.44439759,0.907449451,3.073971647,0.240926789
40.56130288,418,45.1,31.3,17,389.202,17.231,29.803,1.963,14.808,27.293,1.841,14.281,56.97701833,3.063686,11.34550353,0.455670902
61.19020793,473,42.1,24.8,31,342.626,25.464,43.746,1.493,12.851,11.584,2.085,15.053,137.3511407,6.177962995,15.64647687,0.673399276
7.733278705,416,21.6,11.2,16,385.422,17.198,60.12,1.834,5.623,10.337,1.548,8.752,12.82451035,0.657671068,0.451805359,0.039113599
62.58322237,333,48,33.9,31,234.827,34.921,14.429,1.89,10.976,28.432,1.217,8.451,117.8577798,6.465227986,8.149682836,0.499512104
12.67028577,160,24.7,16.7,20,153.947,16.544,2.202,2.372,7.889,49.777,2.361,9.138,14.66326908,1.31950783,0.73845187,0.145152993
10.68319164,248,20.9,13.5,19,122.388,21.823,34.468,1.475,8.851,17.84,2.081,5.358,17.31423567,1.436802216,1.35585658,0.111455133
63.76113899,386,56.4,45.6,18,369.19,20.189,32.322,1.898,4.33,8.607,2.401,9.37,122.5413744,6.399707716,13.46383514,0.547403663
62.91099047,404,40.1,24.1,18,240.1,19.468,4.739,1.606,7.611,51.436,1.675,14.552,131.1723727,6.788915616,18.19352826,0.743863446
53.62081327,333,41.6,28.2,25,417.428,23.386,29.811,1.867,11.591,36.53,1.358,19.086,108.3360414,5.276750673,19.55136582,0.731664618
73.56345386,319,55.8,40.8,24,406.764,24.839,37.872,1.381,6.409,53.459,2.049,16.194,144.4071812,7.797202754,13.14943211,0.775944889
69.06688518,109,45.1,25.3,28,217.64,30.25,69.564,2.013,3.281,56.124,1.724,15.533,56.59351852,5.914510983,17.8103904,0.902377394
31.54768002,449,40.6,32.8,15,466.472,14.026,53.471,2.087,2.202,38.881,1.526,7.372,65.64013391,3.107369758,7.13593538,0.328045997
7.825463485,432,14.8,7.7,20,213.012,17.067,38.795,1.839,8.104,15.521,1.619,7.912,16.61246778,0.865917855,1.35693296,0.088530686
3.134282495,282,12.2,6.2,24,307.64,25.775,55.422,1.709,10.76,13.936,2.327,18.464,4.356159262,0.268833061,0.684743401,0.039282635
36.66905664,107,52.4,29.4,32,318.23,34.162,11.809,1.473,5.735,44.555,1.579,5.629,21.22808562,2.126514919,3.099536121,0.337766602
18.18088702,293,44.7,36.1,30,314.12,31.433,26.927,2.341,13.391,58.666,1.544,13.83,28.51057893,1.569398253,3.054586895,0.141246495
5.10089112,160,13.2,7.2,34,200.932,31.555,35.495,2.212,2.789,43.827,1.798,16.684,5.911866412,0.490586364,0.323899643,0.037803512
23.50711871,461,57,47.8,20,141.953,21.474,24.021,1.213,14.562,48.181,1.863,11.247,55.15343234,3.098039926,5.170447801,0.289839234
25.8117382,466,27,13.9,24,304.836,25.129,55.036,1.661,10.052,72.222,2.009,16.057,61.98855994,2.86446444,5.339563091,0.235559417
11.6562532,401,28.9,19.4,27,156.579,30.899,50.124,1.7,4.867,8.386,1.305,14.228,27.01402328,1.553932096,2.882195415,0.115756841
9.320905459,433,20.2,10.7,32,160.897,33.06,28.968,1.296,7.524,79.252,1.448,10.868,18.62979166,0.920710878,1.817196797,0.064953619
35.85987914,303,46.6,28,25,480.559,21.692,51.909,2.243,7.126,18.222,1.446,7.966,39.38266553,2.272176148,6.91610906,0.441374179
9.996927174,210,17,11.2,31,462.55,32.868,54.938,2.183,10.584,65.16,1.841,5.739,13.41101162,0.866757198,0.929789057,0.062406396
16.18355014,338,30.8,21.7,21,156.524,24.532,17.441,2.129,4.641,69.293,1.844,10.84,30.53113857,2.044440364,4.25035978,0.309409051
11.95329305,211,40.8,31.6,17,444.713,19.469,40.478,1.965,2.531,23.732,1.225,16.497,13.59484888,0.993475007,0.682295411,0.074088833
52.83212127,461,40.8,28.1,24,302.858,23.048,0.351,2.161,6.351,7.681,1.628,15.512,93.33908757,4.169202948,7.999677872,0.287743652
25.85270921,282,59.9,52,27,119.767,26.575,49.865,2.39,7.432,68.52,2.405,11.292,44.32793442,3.124626326,4.499782119,0.191470884
21.96046297,382,41.9,32.5,18,115.302,21.266,55.577,1.501,6.998,11.081,1.717,9.468,50.80361099,3.469575579,4.454798707,0.287156329
39.75212537,195,40.7,24.2,34,241.971,30.994,33.75,2.181,11.132,31.214,1.341,7.083,45.37436875,3.374323026,5.389964964,0.461346944
29.42743009,414,40,33.3,30,252.337,25.984,12.166,1.648,7.896,61.15,2.448,16.499,58.69909378,2.776698593,3.822358853,0.257237905
13.20290894,352,28.3,23.2,31,145.469,30.656,58.876,1.446,8.805,71.278,1.362,10.472,32.7863608,1.836659372,3.864645965,0.19410202
9.648673563,460,14.6,7.4,34,225.527,32.323,34.697,1.507,14.365,25.555,1.588,13.117,27.29720689,1.256836779,3.715965708,0.156103235
72.69281983,261,43,24.3,27,409.582,25.499,47.281,2.391,8.335,17.535,1.324,9.146,110.2188488,6.6176709,5.449756749,0.474739205
48.12045478,343,45.1,34.7,17,467.499,16.882,61.021,2.171,3.509,65.279,2.342,11.845,85.14090715,4.483764111,4.666959241,0.223137044
28.1982997,371,40.9,32.7,18,333.231,19.029,55.014,1.698,6.223,34.923,2.05,14.534,53.38134012,2.842795501,4.038959282,0.194128182
12.73174229,430,20.2,12.6,28,405.278,31.862,12.843,1.4,10.188,51.258,1.38,13.041,26.86987716,1.216395865,1.715558296,0.111452596
10.68319164,266,25.2,19.9,24,271.643,28.1,9.536,2.279,12.677,61.737,1.523,17.013,17.02956152,1.032221125,1.600237548,0.109575841
23.9475571,97,24.5,13.5,18,115.335,18.508,30.598,2.27,8.322,38.865,2.285,12.592,24.31283577,3.314374914,1.671017053,0.269883588
33.17627778,281,50.1,37.5,34,286.8,31.644,27.847,2.029,13.246,11.464,1.667,10.118,51.11209617,3.027281181,6.182697775,0.35081304
5.315988938,223,22.8,16.8,25,347.734,28.21,58.004,2.071,2.436,19.528,2.211,5.003,6.954675585,0.538550292,0.834837798,0.042322845
17.69947762,474,38.7,25.2,27,330.276,28.226,0.836,2.214,10.397,60.032,2.121,17.174,29.53387858,1.262124818,2.192764897,0.121437427
36.46420158,491,37.5,22.1,18,134.346,21.412,29.02,2.345,2.955,35.483,1.351,13.633,98.29150778,7.912447096,7.876982898,0.718897632
14.37058281,251,56.5,49.8,22,219.91,21.083,64.057,2.221,11.766,63.001,1.586,8.688,10.18315095,0.741001714,3.426737611,0.251678409
22.5238144,276,32.3,23.2,15,259.818,17.455,30.041,2.064,2.557,47.006,1.718,9.196,33.15379318,2.436287251,3.778341261,0.384593065
96.79401823,222,49.4,26.3,30,276.257,29.576,39.879,1.494,6.499,30.67,2.291,13.514,164.0580168,11.19091205,17.57864213,1.015386633
46.4713715,293,41.2,28.1,28,346.422,30.369,36.335,1.552,2.812,41.206,1.326,16.727,90.83824593,4.855599741,7.469456159,0.208335366
